file_name,objective,runtime_seconds
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed7737_nonlin.out,1000.0,16.73112201690674
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed9011_nonlin.out,1000.0,11.28842306137085
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed1082_nonlin.out,1000.0,112.10073685646057
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed3638_nonlin.out,1000.0,9.847776889801025
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed3735_nonlin.out,1000.0,7.389521837234497
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed3906_nonlin.out,1000.0,8.674907207489014
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed4313_nonlin.out,1000.0,8.044939041137695
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed5159_nonlin.out,1000.0,6.772716999053955
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed7046_nonlin.out,1000.0,10.933603048324585
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed7320_nonlin.out,1000.0,66.81602215766907
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed8405_nonlin.out,1000.0,7.50298810005188
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_separate__seed9494_nonlin.out,1000.0,15.502324104309082
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed3449_nonlin.out,1000.0,98.48124980926514
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed4992_nonlin.out,1000.0,113.67293500900269
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed5171_nonlin.out,1000.0,99.22126007080078
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed5478_nonlin.out,1000.0,129.14011597633362
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed5531_nonlin.out,1000.0,96.08110189437866
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed6619_nonlin.out,1000.0,168.18284106254578
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed7525_nonlin.out,1000.0,139.07886004447937
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed7906_nonlin.out,1000.0,82.337149143219
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed8423_nonlin.out,1000.0,538.1039261817932
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_x__seed9029_nonlin.out,1000.0,127.62561392784119
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed1153_nonlin.out,1000.0,16.25558304786682
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed1160_nonlin.out,1000.0,18.886017084121704
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed1172_nonlin.out,1000.0,15.026677131652832
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed2464_nonlin.out,1000.0,9.160773992538452
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed2540_nonlin.out,1000.0,17.15167784690857
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed4159_nonlin.out,1000.0,17.007122039794922
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed5434_nonlin.out,1000.0,9.616384029388428
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed5670_nonlin.out,1000.0,13.714643955230713
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed9487_nonlin.out,1000.0,13.728107213973999
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_linear_y__seed9706_nonlin.out,1000.0,16.44048500061035
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed1483_nonlin.out,1000.0,14.804370880126953
