file_name,objective,runtime_seconds
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed3948_nonlin.out,1000.0,137.18001008033752
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed4099_nonlin.out,1000.0,144.77517700195312
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed4549_nonlin.out,1000.0,117.172847032547
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed4662_nonlin.out,1000.0,120.40314078330994
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed5198_nonlin.out,1000.0,159.76381087303162
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed7939_nonlin.out,1000.0,11.973317861557007
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed9081_nonlin.out,1000.0,21.89926815032959
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed9284_nonlin.out,1000.0,12.253726959228516
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed1220_nonlin.out,1000.0,87.1322410106659
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed1368_nonlin.out,1000.0,127.97547793388367
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed3147_nonlin.out,1000.0,149.5336790084839
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed3616_nonlin.out,1000.0,150.5661449432373
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed4256_nonlin.out,1000.0,275.35135102272034
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed5591_nonlin.out,1000.0,170.84583687782288
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed5982_nonlin.out,1000.0,287.5443618297577
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed6479_nonlin.out,1000.0,163.49777603149414
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed7735_nonlin.out,1000.0,172.11078190803528
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_ys__seed9915_nonlin.out,1000.0,128.19275903701782
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed1589_nonlin.out,1000.0,292.3967490196228
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed2558_nonlin.out,1000.0,235.98126578330994
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed3039_nonlin.out,1000.0,154.0111050605774
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed3914_nonlin.out,1000.0,278.551500082016
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed4662_nonlin.out,1000.0,185.87403798103333
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed5035_nonlin.out,1000.0,212.41300201416016
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed5454_nonlin.out,1000.0,1359.9438009262085
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed5511_nonlin.out,1000.0,178.49105501174927
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed8528_nonlin.out,1000.0,196.7842140197754
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed9966_nonlin.out,1000.0,8.287477970123291
