filename,status,objective,gap,work_units,runtime_seconds,initial_gap,simplex_iters,nodes
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed5372.out,Optimal solution found,1.000000000000e+03,0.0000%,7.53,6.09,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_pure_linear_only_x__seed3701.out,Optimal solution found,1.000000000000e+03,0.0000%,900.62,543.61,35.0%,1958275,121
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed1294.out,Optimal solution found,1.000000000000e+03,0.0000%,14.41,10.26,0.00%,98060,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed2412.out,Optimal solution found,1.000000000000e+03,0.0000%,7.58,6.26,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed6869.out,Optimal solution found,1.000000000000e+03,0.0000%,164.80,92.44,0.34%,109471,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed7238.out,Optimal solution found,1.000000000000e+03,0.0000%,235.48,133.17,0.54%,88517,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed6814.out,Optimal solution found,1.000000000000e+03,0.0000%,7.50,6.19,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed6355.out,Optimal solution found,1.000000000000e+03,0.0000%,115.94,77.14,8.71%,124610,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_only_y__seed2630.out,Optimal solution found,1.000000000000e+03,0.0000%,1078.16,526.78,35.0%,1313126,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed9966.out,Optimal solution found,1.000000000000e+03,0.0000%,9.68,7.50,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed4662.out,Optimal solution found,1.000000000000e+03,0.0000%,191.35,105.84,0.64%,83987,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed5374.out,Optimal solution found,1.000000000000e+03,0.0000%,189.20,98.27,0.54%,93143,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed5870.out,Optimal solution found,1.000000000000e+03,0.0000%,157.01,95.51,1.22%,93458,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_only_x__seed9596.out,Optimal solution found,1.000000000000e+03,0.0000%,340.59,163.12,35.1%,118879,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_pure_linear_only_y__seed7267.out,Optimal solution found,1.000000000000e+03,0.0000%,1241.90,621.85,34.8%,2050089,432
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_pure_linear_only_x__seed7566.out,Optimal solution found,1.000000000000e+03,0.0000%,1076.65,626.06,35.0%,4965615,1079
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed4741.out,Optimal solution found,1.000000000000e+03,0.0000%,7.52,6.13,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed8807.out,Optimal solution found,1.000000000000e+03,0.0000%,183.99,102.04,9.54%,119199,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed8625.out,Optimal solution found,1.000000000000e+03,0.0000%,132.77,80.47,1.32%,114225,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed1881.out,Optimal solution found,1.000000000000e+03,0.0000%,26.33,15.09,0.00%,72916,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed5407.out,Optimal solution found,1.000000000000e+03,0.0000%,7.73,6.45,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed9327.out,Optimal solution found,1.000000000000e+03,0.0000%,170.93,91.23,1.52%,112427,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed4643.out,Optimal solution found,1.000000000000e+03,0.0000%,7.53,6.10,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed5184.out,Optimal solution found,1.000000000000e+03,0.0000%,6.37,5.74,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed8972.out,Optimal solution found,1.000000000000e+03,0.0000%,16.92,10.77,0.00%,99577,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed6697.out,Optimal solution found,1.000000000000e+03,0.0000%,7.63,6.27,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed5177.out,Optimal solution found,1.000000000000e+03,0.0000%,9.07,7.20,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_pure_linear_only_y__seed9130.out,Optimal solution found,1.000000000000e+03,0.0000%,907.14,495.11,33.2%,2496750,111
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_only_x__seed1243.out,Optimal solution found,1.000000000000e+03,0.0000%,192.93,99.37,35.1%,121840,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_pure_linear_x_and_y__seed3114.out,Optimal solution found,1.000000000000e+03,0.0000%,290.61,142.54,34.9%,104796,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed7085.out,Optimal solution found,1.000000000000e+03,0.0000%,6.37,5.86,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed9356.out,Optimal solution found,1.000000000000e+03,0.0000%,128.63,71.66,0.34%,83945,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed8803.out,Optimal solution found,1.000000000000e+03,0.0000%,123.70,82.06,8.71%,148103,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed3191.out,Optimal solution found,1.000000000000e+03,0.0000%,6.37,5.79,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_xs__seed2358.out,Optimal solution found,1.000000000000e+03,0.0000%,7.53,6.06,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed1171.out,Optimal solution found,1.000000000000e+03,0.0000%,7.51,6.13,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_only_x__seed1441.out,Optimal solution found,1.000000000000e+03,0.0000%,256.00,135.42,35.1%,93993,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed9836.out,Optimal solution found,1.000000000000e+03,0.0000%,11.14,7.85,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed9167.out,Optimal solution found,1.000000000000e+03,0.0000%,7.78,6.47,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__numerous_vars_few_perms_linear_y__seed7000.out,Optimal solution found,1.000000000000e+03,0.0000%,16.42,11.18,0.00%,81272,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_x_and_y__seed1134.out,Optimal solution found,1.000000000000e+03,0.0000%,204.64,110.91,35.1%,137316,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed2309.out,Optimal solution found,1.000000000000e+03,0.0000%,7.52,6.15,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed3761.out,Optimal solution found,1.000000000000e+03,0.0000%,112.22,66.38,1.03%,96274,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed3063.out,Optimal solution found,1.000000000000e+03,0.0000%,17.53,11.27,0.00%,73736,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed3705.out,Optimal solution found,1.000000000000e+03,0.0000%,17.00,11.32,0.00%,70553,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed3487.out,Optimal solution found,1.000000000000e+03,0.0000%,101.29,58.98,0.34%,89590,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_only_y__seed4481.out,Optimal solution found,1.000000000000e+03,0.0000%,1050.18,605.45,35.0%,2005928,57
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed7094.out,Optimal solution found,1.000000000000e+03,0.0000%,6.37,5.86,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_pure_linear_only_y__seed8557.out,Optimal solution found,1.000000000000e+03,0.0000%,180.12,95.88,34.5%,126252,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed7198.out,Optimal solution found,1.000000000000e+03,0.0000%,7.63,6.11,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed7885.out,Optimal solution found,1.000000000000e+03,0.0000%,7.51,6.18,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_pure_linear_only_x__seed3667.out,Optimal solution found,1.000000000000e+03,0.0000%,761.93,459.65,35.1%,899270,45
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_linear_y__seed3825.out,Optimal solution found,1.000000000000e+03,0.0000%,124.66,70.69,0.14%,126708,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_pure_linear_only_y__seed1609.out,Optimal solution found,1.000000000000e+03,0.0000%,1534.56,874.31,33.1%,4055598,2453
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed5558.out,Optimal solution found,1.000000000000e+03,0.0000%,9.09,7.05,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_pure_linear_only_y__seed5393.out,Optimal solution found,1.000000000000e+03,0.0000%,1023.75,547.62,33.3%,1180389,704
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed3914.out,Optimal solution found,1.000000000000e+03,0.0000%,406.86,206.93,3.88%,126151,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed5212.out,Optimal solution found,1.000000000000e+03,0.0000%,150.32,95.42,0.44%,104304,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_pure_linear_only_x__seed3706.out,Optimal solution found,1.000000000000e+03,0.0000%,1676.19,955.01,35.1%,4092669,1673
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_linear_y__seed6800.out,Optimal solution found,1.000000000000e+03,0.0000%,176.99,100.00,0.44%,110512,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed2558.out,Optimal solution found,1.000000000000e+03,0.0000%,253.13,141.62,1.03%,123578,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed5798.out,Optimal solution found,1.000000000000e+03,0.0000%,144.30,90.41,0.34%,106503,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_pure_linear_only_y__seed1725.out,,,0.0999%,1811.24,888.76,34.0%,3504931,1154
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_pure_linear_only_x__seed4665.out,Optimal solution found,1.000000000000e+03,0.0000%,225.64,116.73,35.1%,126793,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_pure_linear_x_and_y__seed4696.out,Optimal solution found,1.000000000000e+03,0.0000%,630.85,303.32,34.8%,144937,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed4575.out,Optimal solution found,1.000000000000e+03,0.0000%,6.37,5.87,0.00%,0,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed1060.out,Optimal solution found,1.000000000000e+03,0.0000%,178.57,93.29,0.54%,110522,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_separate__seed5035.out,Optimal solution found,1.000000000000e+03,0.0000%,331.80,190.59,2.76%,39064,1
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_pure_linear_x_and_y__seed9365.out,Optimal solution found,1.000000000000e+03,0.0000%,232.31,116.81,35.0%,96618,1
